,Lat,Long,API,Point,Report_ID,Total_Report,MD,TVD,Conf_PALEO,AT_IN_PALEO,Conf_ECO,AT_IN_ECO,ECO,Epoch,Age,Species,Age_MA
0,28.205145,-88.56408389,608174141000,,,,,,,,,,,,,,
1,28.17185424,-88.77303889,608174140900,,,,,,,,,,,,,,
2,28.46964611,-88.21682722,608174141100,,,,,,,,,,,,,,
3,28.79102516,-89.05617659,608174009702,,,,,,,,,,,,,,
4,28.79105593,-89.05614286,608174006702,,,,,,,,,,,,,,
5,28.75659229,-88.83477433,608174087704,,,,,,,,,,,,,,
6,28.75659229,-88.83477433,608174087706,,,,,,,,,,,,,,
7,28.75659229,-88.83477433,608174087705,,,,,,,,,,,,,,
8,28.24616085,-88.92815038,608174121703,,,,,,,,,,,,,,
9,28.15987109,-89.23923067,608174120803,,,,,,,,,,,,,,
10,28.00820286,-89.16254778,608174120403,,,,,,,,,,,,,,
11,28.54545311,-89.16649692,608174098500,,,,,,,,,,,,,,
12,28.21611092,-88.55840751,608174088406,,,,,,,,,,,,,,
13,28.1904583,-88.49550971,608174105100,,,,,,,,,,,,,,
14,28.19076609,-88.49577579999999,608174105000,,,,,,,,,,,,,,
15,28.47723351,-88.24960477,608174102200,,,,,,,,,,,,,,
16,28.70093469,-87.92982882,608174087502,,,,,,,,,,,,,,
17,28.21610444,-89.63450306,608174111300,,,,,,,,,,,,,,
18,28.20622944,-89.62886639,608174109300,,,,,,,,,,,,,,
19,28.78378222,-88.23437563,608174088901,,,,,,,,,,,,,,
20,28.662664799999998,-89.15761638,608174021401,,,,,,,,,,,,,,
21,28.66261423,-89.15768705,608174032201,,,,,,,,,,,,,,
22,28.55101493,-89.83947213,608174006000,,,,,,,,,,,,,,
23,28.68706458,-89.14366109,608174002800,,,,,,,,,,,,,,
24,28.5785584,-89.82401578,608174009200,,,,,,,,,,,,,,
25,28.81089262,-89.06363308,608174003200,,,,,,,,,,,,,,
26,28.805338300000003,-89.07466424,608174002501,,,,,,,,,,,,,,
27,28.79081548,-89.05640038,608174007605,,,,,,,,,,,,,,
28,28.79150761,-89.05610177,608170008000,,,,,,,,,,,,,,
29,28.23625811,-88.83675276,608174115700,,,,,,,,,,,,,,
30,28.2359027,-89.16646746,608174032100,,,,,,,,,,,,,,
31,28.79513428,-89.17683286,608174020200,,,,,,,,,,,,,,
32,27.98351216,-88.32293216,608174082700,,,,,,,,,,,,,,
33,28.725936800000003,-88.59698884,608174088300,,,,,,,,,,,,,,
34,28.67731744,-88.93448533,608174032400,,,,,,,,,,,,,,
35,28.27043961,-88.85319989,608174107903,,,,,,,,,,,,,,
36,28.63655646,-89.08811158,608174008000,,,,,,,,,,,,,,
37,28.47052139,-87.99972833,608174122300,,,,,,,,,,,,,,
38,28.15986929,-89.08658371,608174050500,,,,,,,,,,,,,,
39,28.28094366,-88.64476059,608174052800,,,,,,,,,,,,,,
40,28.62198691,-89.26072197,608174091400,,,,,,,,,,,,,,
41,28.41858453,-88.03498237,608174135002,,,,,,,,,,,,,,
42,28.88937168,-87.94296787,608174091900,,,,,,,,,,,,,,
43,28.60168278,-89.57627333,608174116700,,,,,,,,,,,,,,
44,28.93813485,-88.97089122,608174023802,,,,,,,,,,,,,,
45,28.93810625,-88.97096571,608174090401,,,,,,,,,,,,,,
46,28.28351944,-88.32855222,608174134400,,,,,,,,,,,,,,
47,28.85777642,-88.13786481,608174101200,,,,,,,,,,,,,,
48,28.74232774,-88.8254634,608174097701,,,,,,,,,,,,,,
49,28.75145767,-88.81121146,608174104000,,,,,,,,,,,,,,
50,28.93728978,-88.91196656,608174111800,,,,,,,,,,,,,,
51,28.7834425,-89.24225972,177224023400,,,,,,,,,,,,,,
52,28.19097702,-88.49546898,608174098300,P,1.0,1.0,17911.0,17340.0,DEF,IN,DEF,AT, ,Upper Miocene ,Tortonian, Discoaster deflandrei,7.246
53,28.19097702,-88.49546898,608174098300,P,1.0,1.0,18660.0,17988.0,POS,IN,DEF,AT, ,Middle Miocene ,Serravallian, Discoaster sanmiguelensis,11.63
54,28.19097702,-88.49546898,608174098300,P,1.0,1.0,18935.0,18228.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Fohsella fohsi,11.63
55,28.19097702,-88.49546898,608174098300,P,1.0,1.0,18990.0,18276.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Discoaster sanmiguelensis increase,11.63
56,28.19097702,-88.49546898,608174098300,P,1.0,1.0,21425.0,20443.0,DEF,IN,POS,AT,5,Middle Miocene ,Serravallian, Fohsella peripheroronda,11.63
57,28.19097702,-88.49546898,608174098300,P,1.0,1.0,22770.0,21615.0,DEF,AT,POS,AT,4,Middle Miocene ,Serravallian, Sphenolithus heteromorphus,11.63
58,28.19097702,-88.49546898,608174098300,P,1.0,1.0,22800.0,21641.0,DEF,AT,POS,AT,4,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
59,28.19097702,-88.49546898,608174098300,P,1.0,1.0,26799.0,25054.0,DEF,AT,DEF,AT,5,Middle Miocene ,Langhian, Praeorbulina glomerosa,13.82
60,28.19097702,-88.49546898,608174098300,P,1.0,1.0,26800.0,25055.0,DEF,AT,DEF,AT,5,Middle Miocene ,Langhian, Praeorbulina transitoria,13.82
61,28.47232433,-88.10280306,608174085802,,,,,,,,,,,,,,
62,28.4638467,-88.10465759,608174097000,,,,,,,,,,,,,,
63,28.56875734,-88.33913617,608174084404,,,,,,,,,,,,,,
64,28.58091846,-88.32438776,608174095402,,,,,,,,,,,,,,
65,28.59844481,-88.43550482,608174094601,,,,,,,,,,,,,,
66,28.597839699999998,-88.43549659,608174094702,,,,,,,,,,,,,,
67,28.56470678,-88.31732665,608174051300,P,1.0,1.0,10001.0,10001.0,DEF,IN,DEF,AT, ,Upper Miocene ,Messinian, Discoaster berggrenii,5.33
68,28.56470678,-88.31732665,608174051300,P,1.0,1.0,10540.0,10540.0,POS,AT,DEF,AT, ,Upper Miocene ,Messinian, Discoaster berggrenii A,5.33
69,28.56470678,-88.31732665,608174051300,P,1.0,1.0,10780.0,10780.0,POS,IN,DEF,AT, ,Upper Miocene ,Messinian, Robulus E,5.33
70,28.56470678,-88.31732665,608174051300,P,1.0,1.0,12550.0,12550.0,POS,AT,DEF,AT, ,Upper Miocene ,Tortonian, Catinaster mexicanus,7.246
71,28.56470678,-88.31732665,608174051300,P,1.0,1.0,13060.0,13060.0,POS,AT,DEF,AT, ,Upper Miocene ,Tortonian, Minylitha convallis,7.246
72,28.56470678,-88.31732665,608174051300,P,1.0,1.0,13360.0,13360.0,POS,AT,DEF,AT, ,Upper Miocene ,Tortonian, Discoaster bollii,7.246
73,28.56470678,-88.31732665,608174051300,P,1.0,1.0,13540.0,13540.0,DEF,AT,DEF,AT, ,Upper Miocene ,Tortonian, Bolivina thalmanni,7.246
74,28.56470678,-88.31732665,608174051300,P,1.0,1.0,13600.0,13599.0,POS,AT,DEF,AT, ,Upper Miocene ,Tortonian, Discoaster hamatus,7.246
75,28.56470678,-88.31732665,608174051300,P,1.0,1.0,14080.0,14050.0,DEF,AT,DEF,AT, ,Upper Miocene ,Tortonian, Catinaster coalitus,7.246
76,28.56470678,-88.31732665,608174051300,P,1.0,1.0,14320.0,14244.0,POS,IN,DEF,AT, ,Upper Miocene ,Tortonian, Textularia L,7.246
77,28.03337694,-89.1004573,608174115304,,,,,,,,,,,,,,
78,28.03332139,-89.10059895,608174115202,,,,,,,,,,,,,,
79,28.19680399,-88.60761606,608174137702,,,,,,,,,,,,,,
80,28.0335464,-89.10072672,608174115100,,,,,,,,,,,,,,
81,28.48065273,-88.20421584,608174138102,,,,,,,,,,,,,,
82,28.19648565,-88.60755052,608174137500,,,,,,,,,,,,,,
83,28.19036358,-88.49576970000001,608174103000,,,,,,,,,,,,,,
84,28.44366514,-88.27681667,608174139002,,,,,,,,,,,,,,
85,28.19086165,-88.49586469,608174104900,,,,,,,,,,,,,,
86,28.16278025,-88.48390685,608174133000,,,,,,,,,,,,,,
87,28.16321804,-88.48420266,608174132800,,,,,,,,,,,,,,
88,28.16301748,-88.48371325,608174132900,,,,,,,,,,,,,,
89,28.20534837,-88.56411473,608174127002,,,,,,,,,,,,,,
90,28.62331815,-88.43401647,608174131700,,,,,,,,,,,,,,
91,28.19670166,-88.60679269,608174128400,,,,,,,,,,,,,,
92,28.21363563,-88.51856969,608174127300,,,,,,,,,,,,,,
93,28.59784842,-88.43569936,608174126200,,,,,,,,,,,,,,
94,28.19048192,-88.49537359,608174101101,,,,,,,,,,,,,,
95,28.22118583,-88.53299923,608174124400,,,,,,,,,,,,,,
96,28.58066587,-88.32387463,608174124300,,,,,,,,,,,,,,
97,28.22456821,-88.50192761,608174117900,,,,,,,,,,,,,,
98,28.21580591,-88.55833474,608174117000,,,,,,,,,,,,,,
99,28.46634815,-88.16983213,608174116600,,,,,,,,,,,,,,
100,28.1905333,-88.49524555,608174101401,P,1.0,1.0,25170.0,23453.0,DEF,IN,DEF,AT, ,Middle Miocene ,Serravallian, Fohsella peripheroronda,11.63
101,28.1905333,-88.49524555,608174101401,P,1.0,1.0,26159.0,24025.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Sphenolithus heteromorphus,11.63
102,28.1905333,-88.49524555,608174101401,P,1.0,1.0,26160.0,24025.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
103,28.1905333,-88.49524555,608174101401,P,1.0,1.0,26850.0,24424.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Sphenolithus heteromorphus acme,13.82
104,28.1905333,-88.49524555,608174101401,P,1.0,1.0,27690.0,24903.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Helicosphaera ampliaperta,13.82
105,28.1905333,-88.49524555,608174101401,P,1.0,1.0,27750.0,24937.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Praeorbulina transitoria,13.82
106,28.1905333,-88.49524555,608174101401,P,1.0,1.0,27780.0,24955.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Globigerinatella insueta,13.82
107,28.19700917,-88.60677795,608174112102,P,1.0,1.0,17130.0,16678.0,POS,AT,DEF,AT, ,Middle Miocene ,Serravallian, Fohsella peripheroacuta,11.63
108,28.19700917,-88.60677795,608174112102,P,1.0,1.0,19258.0,18673.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Discoaster sanmiguelensis increase,11.63
109,28.19700917,-88.60677795,608174112102,P,1.0,1.0,19260.0,18675.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Gyroidina miocenica,11.63
110,28.19700917,-88.60677795,608174112102,P,1.0,1.0,19650.0,19065.0,POS,AT,DEF,AT, ,Middle Miocene ,Serravallian, Sphenolithus heteromorphus,11.63
111,28.19700917,-88.60677795,608174112102,P,1.0,1.0,20100.0,19515.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Sphenolithus heteromorphus,11.63
112,28.19700917,-88.60677795,608174112102,P,1.0,1.0,20380.0,19795.0,POS,AT,DEF,AT, ,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
113,28.19700917,-88.60677795,608174112102,P,1.0,1.0,20608.0,20022.0,POS,IN,DEF,AT, ,Middle Miocene ,Serravallian, Sphenolithus heteromorphus,11.63
114,28.19700917,-88.60677795,608174112102,P,1.0,1.0,21120.0,20521.0,DEF,IN,DEF,AT, ,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
115,28.19700917,-88.60677795,608174112102,P,1.0,1.0,21150.0,20550.0,POS,AT,DEF,AT, ,Middle Miocene ,Langhian, Sphenolithus heteromorphus acme,13.82
116,28.19700917,-88.60677795,608174112102,P,1.0,1.0,21360.0,20746.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
117,28.19700917,-88.60677795,608174112102,P,1.0,1.0,22650.0,21882.0,DEF,IN,DEF,AT, ,Middle Miocene ,Langhian, Sphenolithus heteromorphus acme,13.82
118,28.19700917,-88.60677795,608174112102,P,1.0,1.0,22860.0,22085.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Helicosphaera ampliaperta,13.82
119,28.19700917,-88.60677795,608174112102,P,1.0,1.0,23039.0,22262.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Praeorbulina sicana,13.82
120,28.19700917,-88.60677795,608174112102,P,1.0,1.0,23040.0,22263.0,POS,AT,DEF,AT, ,Middle Miocene ,Langhian, Praeorbulina glomerosa,13.82
121,28.19700917,-88.60677795,608174112102,P,1.0,1.0,23430.0,22652.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Globoquadrina dehiscens acme,13.82
122,28.19700917,-88.60677795,608174112102,P,1.0,1.0,23490.0,22712.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Discoaster deflandrei increase,13.82
123,28.22447043,-88.50172763,608174112201,P,1.0,1.0,21121.0,20934.0,DEF,IN,DEF,AT, ,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
124,28.22447043,-88.50172763,608174112201,P,1.0,1.0,21122.0,20935.0,DEF,IN,DEF,AT, ,Middle Miocene ,Langhian, Praeorbulina sicana,13.82
125,28.22447043,-88.50172763,608174112201,P,1.0,1.0,21180.0,20991.0,DEF,IN,DEF,AT, ,Middle Miocene ,Langhian, Cibicides opima,13.82
126,28.22447043,-88.50172763,608174112201,P,1.0,1.0,21240.0,21049.0,POS,AT,DEF,AT, ,Middle Miocene ,Langhian, Helicosphaera ampliaperta,13.82
127,28.22447043,-88.50172763,608174112201,P,1.0,1.0,21390.0,21188.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Discoaster deflandrei increase,13.82
128,28.22447043,-88.50172763,608174112201,P,1.0,1.0,21570.0,21332.0,DEF,IN,DEF,AT, ,Middle Miocene ,Langhian, Cibicides opima,13.82
129,28.22447043,-88.50172763,608174112201,P,1.0,1.0,22200.0,21603.0,POS,IN,DEF,AT, ,Middle Miocene ,Langhian, Discoaster deflandrei acme,13.82
130,28.22447043,-88.50172763,608174112201,P,1.0,1.0,22320.0,21642.0,POS,AT,DEF,AT, ,Middle Miocene ,Langhian, Praeorbulina transitoria,13.82
131,28.22447043,-88.50172763,608174112201,P,1.0,1.0,22349.0,21651.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Globigerinoides bisphericus,13.82
132,28.22447043,-88.50172763,608174112201,P,1.0,1.0,22350.0,21652.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Globigerinatella insueta,13.82
133,28.44405454,-88.27720207,608174111601,P,1.0,2.0,14801.0,14794.0,DEF,IN,DEF,AT,6,Upper Miocene ,Tortonian, Discoaster exilis,7.246
134,28.44405454,-88.27720207,608174111601,P,1.0,2.0,15339.0,15331.0,DEF,AT,DEF,AT,6,Upper Miocene ,Tortonian, Coccolithus miopelagicus,7.246
135,28.44405454,-88.27720207,608174111601,P,1.0,2.0,15340.0,15332.0,POS,AT,DEF,AT,6,Upper Miocene ,Tortonian, Uvigerina 3,7.246
136,28.44405454,-88.27720207,608174111601,P,1.0,2.0,15460.0,15452.0,POS,AT,DEF,AT,6,Middle Miocene ,Serravallian, Discoaster sanmiguelensis,11.63
137,28.44405454,-88.27720207,608174111601,P,1.0,2.0,15790.0,15781.0,DEF,AT,DEF,AT,6,Upper Miocene ,Tortonian, Uvigerina 3,7.246
138,28.44405454,-88.27720207,608174111601,P,1.0,2.0,16568.0,16557.0,DEF,AT,DEF,AT,6,Middle Miocene ,Serravallian, Cyclicargolithus floridanus,11.63
139,28.44405454,-88.27720207,608174111601,P,1.0,2.0,16569.0,16558.0,DEF,AT,DEF,AT,6,Middle Miocene ,Serravallian, Fohsella lobata,11.63
140,28.44405454,-88.27720207,608174111601,P,1.0,2.0,16570.0,16559.0,DEF,AT,DEF,AT,6,Middle Miocene ,Serravallian, Fohsella fohsi,11.63
141,28.44405454,-88.27720207,608174111601,P,1.0,2.0,16599.0,16588.0,DEF,AT,DEF,AT,6,Middle Miocene ,Serravallian, Calcidiscus premacintyrei,11.63
142,28.44405454,-88.27720207,608174111601,P,1.0,2.0,16600.0,16589.0,DEF,AT,DEF,AT,6,Middle Miocene ,Serravallian, Discoaster sanmiguelensis,11.63
143,28.44405454,-88.27720207,608174111601,P,1.0,2.0,16630.0,16619.0,DEF,AT,DEF,AT,6,Middle Miocene ,Serravallian, Fohsella peripheroacuta,11.63
144,28.44405454,-88.27720207,608174111601,P,1.0,2.0,17500.0,17482.0,DEF,AT,DEF,AT,6,Middle Miocene ,Serravallian, Discoaster sanmiguelensis acme,11.63
145,28.44405454,-88.27720207,608174111601,P,1.0,2.0,18010.0,17968.0,DEF,AT,DEF,AT,6,Middle Miocene ,Serravallian, Fohsella peripheroronda,11.63
146,28.44405454,-88.27720207,608174111601,P,1.0,2.0,18400.0,18324.0,DEF,AT,DEF,AT,6,Middle Miocene ,Serravallian, Sphenolithus heteromorphus,11.63
147,28.44405454,-88.27720207,608174111601,P,1.0,2.0,18939.0,18813.0,DEF,AT,DEF,AT,6,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
148,28.44405454,-88.27720207,608174111601,P,1.0,2.0,18940.0,18814.0,DEF,AT,DEF,AT,6,Middle Miocene ,Langhian, Sphenolithus heteromorphus acme,13.82
149,28.44405454,-88.27720207,608174111601,P,1.0,2.0,19180.0,19032.0,DEF,AT,DEF,AT,6,Lower Miocene ,Aquitanian, Dictyococcites nephados increase,20.44
150,28.44405454,-88.27720207,608174111601,P,2.0,2.0,12851.0,12849.0,DEF,IN,DEF,IN,5,Upper Miocene ,Tortonian, Discoaster loeblichii,7.246
151,28.44405454,-88.27720207,608174111601,P,2.0,2.0,13389.0,13386.0,DEF,AT,DEF,IN,5,Upper Miocene ,Tortonian, Discoaster prepentaradiatus,7.246
152,28.44405454,-88.27720207,608174111601,P,2.0,2.0,13390.0,13387.0,DEF,AT,DEF,IN,5,Upper Miocene ,Tortonian, Discoaster bollii,7.246
153,28.44405454,-88.27720207,608174111601,P,2.0,2.0,13510.0,13507.0,POS,IN,DEF,IN,5,Upper Miocene ,Tortonian, Globorotalia lenguaensis,7.246
154,28.44405454,-88.27720207,608174111601,P,2.0,2.0,13570.0,13567.0,POS,AT,DEF,IN,5,Upper Miocene ,Tortonian, Discoaster hamatus,7.246
155,28.44405454,-88.27720207,608174111601,P,2.0,2.0,13869.0,13865.0,DEF,AT,DEF,IN,5,Upper Miocene ,Tortonian, Discoaster hamatus,7.246
156,28.44405454,-88.27720207,608174111601,P,2.0,2.0,13960.0,13956.0,POS,AT,DEF,IN,5,Upper Miocene ,Tortonian, Textularia L,7.246
157,28.44405454,-88.27720207,608174111601,P,2.0,2.0,14320.0,14315.0,DEF,AT,DEF,IN,5,Upper Miocene ,Tortonian, Catinaster coalitus,7.246
158,28.44405454,-88.27720207,608174111601,P,2.0,2.0,15160.0,15152.0,POS,AT,DEF,IN,5,Upper Miocene ,Tortonian, Paragloborotalia mayeri,7.246
159,28.44405454,-88.27720207,608174111601,P,2.0,2.0,15670.0,15661.0,DEF,AT,DEF,IN,5,Upper Miocene ,Tortonian, Coccolithus miopelagicus,7.246
160,28.44405454,-88.27720207,608174111601,P,2.0,2.0,15820.0,15811.0,POS,AT,DEF,IN,5,Upper Miocene ,Tortonian, Uvigerina 3,7.246
161,28.44405454,-88.27720207,608174111601,P,2.0,2.0,16570.0,16559.0,DEF,AT,DEF,IN,5,Middle Miocene ,Serravallian, Fohsella lobata,11.63
162,28.44405454,-88.27720207,608174111601,P,2.0,2.0,16599.0,16588.0,POS,AT,DEF,IN,5,Middle Miocene ,Serravallian, Discoaster sanmiguelensis,11.63
163,28.44405454,-88.27720207,608174111601,P,2.0,2.0,16600.0,16589.0,DEF,AT,DEF,IN,5,Middle Miocene ,Serravallian, Fohsella fohsi,11.63
164,28.44405454,-88.27720207,608174111601,P,2.0,2.0,17000.0,16988.0,DEF,AT,DEF,AT,5,Middle Miocene ,Serravallian, Discoaster sanmiguelensis increase,11.63
165,28.44405454,-88.27720207,608174111601,P,2.0,2.0,17680.0,17656.0,POS,AT,DEF,AT,5,Middle Miocene ,Serravallian, Fohsella peripheroacuta,11.63
166,28.44405454,-88.27720207,608174111601,P,2.0,2.0,18960.0,18832.0,POS,AT,DEF,AT,4,Middle Miocene ,Serravallian, Sphenolithus heteromorphus,11.63
167,28.44405454,-88.27720207,608174111601,P,2.0,2.0,18969.0,18840.0,DEF,AT,DEF,AT,4,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
168,28.44405454,-88.27720207,608174111601,P,2.0,2.0,18970.0,18841.0,DEF,AT,DEF,AT,4,Middle Miocene ,Langhian, Sphenolithus heteromorphus acme,13.82
169,28.44405454,-88.27720207,608174111601,P,2.0,2.0,19060.0,18923.0,POS,AT,DEF,AT,4,Middle Miocene ,Langhian, Helicosphaera ampliaperta,13.82
170,28.44405454,-88.27720207,608174111601,P,2.0,2.0,19240.0,19086.0,DEF,AT,DEF,AT,5,Middle Miocene ,Langhian, Globoquadrina dehiscens acme,13.82
171,28.221268900000002,-88.53235426,608174110400,,,,,,,,,,,,,,
172,28.4642152,-88.10467367,608174110100,,,,,,,,,,,,,,
173,28.21593203,-88.55833862,608174108600,,,,,,,,,,,,,,
174,28.16335249,-88.48369157,608174095302,P,1.0,1.0,22589.0,21722.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Sphenolithus heteromorphus,11.63
175,28.16335249,-88.48369157,608174095302,P,1.0,1.0,22590.0,21723.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
176,28.19077581,-88.49596552,608174104800,,,,,,,,,,,,,,
177,28.19029826,-88.49565203,608174099800,P,1.0,1.0,20461.0,19408.0,DEF,IN,DEF,AT, ,Middle Miocene ,Serravallian, Discoaster sanmiguelensis increase,11.63
178,28.19029826,-88.49565203,608174099800,P,1.0,1.0,21670.0,20563.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Fohsella peripheroronda,11.63
179,28.19029826,-88.49565203,608174099800,P,1.0,1.0,22960.0,21846.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Sphenolithus heteromorphus,11.63
180,28.19029826,-88.49565203,608174099800,P,1.0,1.0,22989.0,21875.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
181,28.19092842,-88.49563597,608174098601,P,1.0,1.0,18810.0,18101.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Discoaster kugleri increase,11.63
182,28.19092842,-88.49563597,608174098601,P,1.0,1.0,18869.0,18156.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Fohsella robusta,11.63
183,28.19092842,-88.49563597,608174098601,P,1.0,1.0,18870.0,18156.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Discoaster sanmiguelensis,11.63
184,28.19092842,-88.49563597,608174098601,P,1.0,1.0,18900.0,18184.0,DEF,IN,DEF,AT, ,Middle Miocene ,Serravallian, Calcidiscus premacintyrei,11.63
185,28.19092842,-88.49563597,608174098601,P,1.0,1.0,19590.0,18829.0,DEF,IN,DEF,AT, ,Middle Miocene ,Serravallian, Fohsella fohsi,11.63
186,28.19092842,-88.49563597,608174098601,P,1.0,1.0,19890.0,19116.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Discoaster sanmiguelensis increase,11.63
187,28.19092842,-88.49563597,608174098601,P,1.0,1.0,21000.0,20212.0,DEF,IN,DEF,AT, ,Middle Miocene ,Serravallian, Fohsella peripheroronda,11.63
188,28.19092842,-88.49563597,608174098601,P,1.0,1.0,22590.0,21802.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Sphenolithus heteromorphus,11.63
189,28.19092842,-88.49563597,608174098601,P,1.0,1.0,22620.0,21832.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
190,28.19092842,-88.49563597,608174098601,P,1.0,1.0,24029.0,23241.0,DEF,IN,DEF,AT, ,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
191,28.46628058,-88.16958825,608174054601,,,,,,,,,,,,,,
192,28.19088169,-88.49538072,608174098900,P,1.0,1.0,20460.0,20382.0,DEF,IN,DEF,AT, ,Middle Miocene ,Serravallian, Fohsella peripheroronda,11.63
193,28.19088169,-88.49538072,608174098900,P,1.0,1.0,21579.0,21496.0,DEF,AT,DEF,AT, ,Middle Miocene ,Serravallian, Sphenolithus heteromorphus,11.63
194,28.19088169,-88.49538072,608174098900,P,1.0,1.0,21580.0,21497.0,DEF,AT,DEF,AT, ,Middle Miocene ,Langhian, Discoaster petaliformis,13.82
195,28.86479599,-88.93077711,608174042700,,,,,,,,,,,,,,
196,28.97306661,-88.62587628,608164021400,,,,,,,,,,,,,,
197,28.97303828,-88.62594465,608164017000,,,,,,,,,,,,,,
198,28.97281959,-88.62591153,608164031802,,,,,,,,,,,,,,
199,28.93309216,-88.57484488,608174136600,,,,,,,,,,,,,,
200,28.97310835,-88.62589722,608164026602,,,,,,,,,,,,,,
201,28.94898275,-88.54668726,608174132401,,,,,,,,,,,,,,
202,28.93290412,-88.57453802,608174051900,,,,,,,,,,,,,,
203,28.93187855,-88.54282132,608174130900,,,,,,,,,,,,,,
204,28.93200606,-88.54232023,608174127500,,,,,,,,,,,,,,
205,28.94960082,-88.54633309999998,608174127400,,,,,,,,,,,,,,
206,28.86473027,-88.93082638,608174042001,,,,,,,,,,,,,,
207,28.86474844,-88.93083246,608174044203,,,,,,,,,,,,,,
208,28.86473638,-88.93080389,608174045102,,,,,,,,,,,,,,
209,28.86470499,-88.93079250000001,608174046401,,,,,,,,,,,,,,
210,28.86474277,-88.93078166,608174044101,,,,,,,,,,,,,,
211,28.86479016,-88.93079888,608174043802,,,,,,,,,,,,,,
212,28.86475527,-88.93085999,608174043201,,,,,,,,,,,,,,
213,28.86477855,-88.93084240000002,608174045703,,,,,,,,,,,,,,
214,28.86472724,-88.93077584,608174104200,,,,,,,,,,,,,,
215,28.86473306,-88.93075407,608174045303,,,,,,,,,,,,,,
216,28.86470701,-88.93084420000001,608174045403,,,,,,,,,,,,,,
217,28.86471083,-88.93076928,608174102000,,,,,,,,,,,,,,
218,28.86477376,-88.93079232,608174045002,,,,,,,,,,,,,,
219,28.86471562,-88.93081936,608174045604,,,,,,,,,,,,,,
220,28.86469916,-88.93081593,608174041901,,,,,,,,,,,,,,
221,28.86477958,-88.93077056,608174046802,,,,,,,,,,,,,,
222,28.93298014,-88.57462358,608174052302,,,,,,,,,,,,,,
223,28.93284633,-88.57477477,608174051704,,,,,,,,,,,,,,
224,28.973051799999997,-88.62596363,608164036900,,,,,,,,,,,,,,
225,28.97302946,-88.62599143,608164035600,,,,,,,,,,,,,,
226,28.86468276,-88.93080938,608174043902,,,,,,,,,,,,,,
227,28.86474941,-88.93076063,608174042300,,,,,,,,,,,,,,
228,28.16946919,-89.22284395,608174049200,,,,,,,,,,,,,,
229,28.16957082,-89.2228366,608174047700,,,,,,,,,,,,,,
230,28.1695311,-89.22281994,608174046700,,,,,,,,,,,,,,
231,28.16961861,-89.22297381,608174046500,,,,,,,,,,,,,,
232,28.79110248,-89.05615626,608174006103,,,,,,,,,,,,,,
233,28.791082899999996,-89.05617773,608174012603,,,,,,,,,,,,,,
234,28.79080429,-89.05641265,608174009801,,,,,,,,,,,,,,
235,28.79083506,-89.05637891,608174011100,,,,,,,,,,,,,,
236,28.79088668,-89.05642051,608174010402,,,,,,,,,,,,,,
237,28.79109399,-89.05616858,608174009901,,,,,,,,,,,,,,
238,28.7908438,-89.05643559,608174012003,,,,,,,,,,,,,,
239,28.86473987,-88.93085418,608174044400,,,,,,,,,,,,,,
